id,title,contents,platform,author,published_at,url,region,hit_words,polarity,classification
2025010149,#戒烟 #戒烟吧 #吸烟有害健康,title: #戒烟 #戒烟吧 #吸烟有害健康 ocr: 坚持吃7天你节约好几千戒烟吧朋友别让抽烟的你成为失去家庭的戒量QUITSMK烟立停Sugarfreepeppermintsmokycandy无糖型清口含片无糖清口含片压片糖果净含量:70g坚持吃7天你节约好几千 content: #戒烟 #戒烟吧 #吸烟有害健康,抖音,喜欢姐姐❤️,2025-09-23 18:15:04,http://www.douyin.com/video/7553226130493721891,广东省,戒烟,中性,评论观点类
202501017,戒烟失败，但是我还要坚持戒烟,title: 戒烟失败，但是我还要坚持戒烟 ocr: 戒烟失败但是我还要坚持戒烟这是我戒烟的第3天 content: 戒烟失败，但是我还要坚持戒烟,今日头条,龙看天下,2025-09-23 18:07:52,https://www.toutiao.com/video/7552964542884512299/,未知,戒烟,中性,评论观点类
2025010148,#戒烟灵 #戒烟灵喷雾剂口腔戒烟 #戒烟方法 #戒烟吧,title: #戒烟灵 #戒烟灵喷雾剂口腔戒烟 #戒烟方法 #戒烟吧 ocr: CHUNGHWA想戒烟的朋友就用它戒烟灵口腔喷雾乡请勿吸烟工苏中国工业有限售esHIK!SmokingQUIT戒烟灵30ml213okimiQUIT烟灵30mlCHUNGHWA想戒烟的朋友就用它戒烟灵口腔喷雾 content: #戒烟灵 #戒烟灵喷雾剂口腔戒烟 #戒烟方法 #戒烟吧,快手,糖宝好物,2025-09-23 18:02:40,http://www.kuaishou.com/short-video/3x7er9m24nebup6,广东省,戒烟,中性,报道事实类
202501013,#戒烟#专业戒烟,title: #戒烟#专业戒烟 ocr: 戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化你能品尝到食物本身的味道一定要注意千万不要多吃戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化烦躁不安的感觉逐渐消失你可能会开始咳甚至会持续一个月到两个月时间并且咳出一些黑色和灰色的接并且咳出一些黑色和灰色的疫戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化不要担心你应该为之欢呼雀跃你的身体会变得越来越干净你的身体会变得越来越干净戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化A联戒烟后8到第14天如果你还是一根烟都没有抽你已经完全战胜了烟瘾偶尔会想到吸烟戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化你正在经历过去吸烟的场景吸烟并不代表你还需要吸烟自然会联想到吸烟并不代表你还需要吸烟自然会联想到我不需要抽烟戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化而且我的身体我的精力都会提升一大截嘴巴也不臭了身上也没有难闻的味道了应该为之感到高兴雀跃戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化对戒烟充满信心戒烟15-21天你会非常讨厌烟味儿很少会想到吸烟以前那个被烟瘾控制的可怜虫了你再也不是戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化以前那个被烟痛控制的可怜虫了你再也不是你已经完全战胜了烟瘾看到别人吸烟时你会为自己感到幸运甚至会高兴的笑出声来戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化你的家人和朋友都会感到不可思议你的家人和朋友都会感到不可思议他们会一致为你点赞戒烟后21天肺纤毛就会再生戒烟后戒烟后戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化1-30天身体变化肺部开始自我修复戒烟后一年你会感觉到身轻如燕很多身体上的老毛病都会不药而愈戒烟后戒烟后戒烟后1-30天身体变化1-30天身体变化1-30天身体变化抓紧行动吧点个红心祝你早日戒烟成功戒烟后1-30天身体变化秋天特别适合戒烟 content: #戒烟#专业戒烟,抖音,涛哥无烟文化传播,2025-09-23 17:08:57,http://www.douyin.com/video/7553209079377923362,湖北省,戒烟,中性,报道事实类
2025010116,#戒烟#戒烟方法#科学戒烟,title: #戒烟#戒烟方法#科学戒烟 ocr: 烟民都会戒烟抽烟的终点绝对是戒烟无一例外 content: #戒烟#戒烟方法#科学戒烟,今日头条,好孕范范,2025-09-23 16:18:53,https://www.toutiao.com/video/7553196201936764969/,未知,戒烟,中性,评论观点类
2025010132,#清口含片 #戒烟,"title: #清口含片 #戒烟 ocr: 清口含片69.9戒烟帮手UITSMK立停无糖型清口含片唐原味清口含片净含量:70g(0.7gX100)戒烟吧,朋友别让抽烟的你成为失去家庭的戒量戒烟吧,朋友清新口气口含片全网热销爆款秒杀时优黛购限速的戒童 content: #清口含片 #戒烟",快手,小玖好物分享,2025-09-23 16:00:50,http://www.kuaishou.com/short-video/3xnjc2nke6xx7hu,河南省,戒烟,中性,评论观点类
2025010128,#烟立停口含片 #轻松戒烟 #科学戒烟 #戒烟方法,title: #烟立停口含片 #轻松戒烟 #科学戒烟 #戒烟方法 ocr: 烟立停口含片福利价包邮到家戒烟控烟口含片含一粒更健康烟立停QUTSE烟立停烟立停清新口气舒爽体验全网热销爆款秒杀限时优惠欲购从速烟立停无糖型清口含片 content: #烟立停口含片 #轻松戒烟 #科学戒烟 #戒烟方法,快手,818可可好物分享,2025-09-23 15:58:39,http://www.kuaishou.com/short-video/3xrxkp7fbxuchvk,河南省,戒烟、戒烟控烟,中性,报道事实类
2025010117,#缓烟吸棒 #戒烟方法 #科学戒烟,title: #缓烟吸棒 #戒烟方法 #科学戒烟 ocr: 捡漏价拼手速抢家庭必备超值好用替烟棒一口清凉辅助戒烟 content: #缓烟吸棒 #戒烟方法 #科学戒烟,快手,灵艺严选,2025-09-23 15:34:40,http://www.kuaishou.com/short-video/3xi66dnsvmncr8e,广东省,戒烟,中性,评论观点类
202501016,告别意志力戒烟法，每天轻轻一喷，让老烟瘾悄然消散，轻松开启无烟新生活。 #戒烟神器  #戒烟方法  #成功戒烟  #戒烟喷雾,title: 告别意志力戒烟法，每天轻轻一喷，让老烟瘾悄然消散，轻松开启无烟新生活。 #戒烟神器 #戒烟方法 #成功戒烟 #戒烟喷雾 ocr: 戒烟灵喷雾限时福利欲购从速科学戒烟瘾草本控瘾戒烟灵eSH永德士康了植物萃取区科学戒烟区便携易带SmokingQUIT戒烟灵戒烟灵30ml戒烟灵喷雾限时福利欲购从速科学戒烟瘾草本控瘾·戒烟灵区植物萃取区科学戒烟区便携易带SmokinQUIT戒烟灵戒烟灵 content: 告别意志力戒烟法，每天轻轻一喷，让老烟瘾悄然消散，轻松开启无烟新生活。 #戒烟神器 #戒烟方法 #成功戒烟 #戒烟喷雾,快手,酱香奶皂,2025-09-23 15:33:11,http://www.kuaishou.com/short-video/3xvq53u25p5jvwc,浙江省,戒烟,中性,评论观点类
2025010113,【MengKeRui】蒙克瑞戒烟控烟保健贴，买五盒送一盒 #戒烟挑战 # #健康生活 # #戒烟优惠 # #环保生活 #,title: 【MengKeRui】蒙克瑞戒烟控烟保健贴，买五盒送一盒 #戒烟挑战 # #健康生活 # #戒烟优惠 # #环保生活 # ocr: 蒙克瑞MENGKERUHELPSYOUQUITSMOKING戒烟控烟保健贴戒烟控烟鑫贴A10贴/盒外用蒙克瑞戒烟控烟保健贴助力健康生活购买五盒5层复合贴①电荷驻极体塑料膜背衬解除压敏胶材质组(尼古丁成分)控释膜胶层组合特殊组方黏胶层防粘保护膜贴合结构蒙克瑞HELPSYOUQUITSMOKING戒烟控烟保健贴戒烟控烟贴10贴/ content: 【MengKeRui】蒙克瑞戒烟控烟保健贴，买五盒送一盒 #戒烟挑战 # #健康生活 # #戒烟优惠 # #环保生活 #,快手,闲杂铺子,2025-09-23 15:00:18,http://www.kuaishou.com/short-video/3xjj8munxq2tjm2,福建省,戒烟、戒烟控烟,中性,报道事实类
